video_id,date,views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,category,device,country,ad_revenue_usd
vid_4792,2024-07-20 10:50:40.993199,9979,1102.0,315.0,36864.59189847672,29.885719146823348,320363,Lifestyle,TV,AU,250.1484240310257
vid_3983,2025-01-27 10:50:40.993199,9911,1286.0,373.0,,10.492185743802253,800576,Education,Tablet,US,210.74269363552622
vid_3521,2025-04-07 10:50:40.993199,9891,461.0,291.0,31260.476422015967,22.105062022499062,179225,Tech,Tablet,AU,211.83951780630923
vid_1049,2024-09-16 10:50:40.993199,10053,749.0,499.0,35408.66592514864,21.898228396012215,539292,Education,Desktop,DE,240.7653156302542
vid_2554,2024-12-09 10:50:40.993199,9979,294.0,370.0,26966.860280343808,11.26966701286871,739247,Lifestyle,Tablet,AU,190.54313889833335
vid_3321,2025-04-12 10:50:40.993199,9912,1245.0,395.0,38298.30078046023,27.41224104270972,465713,Music,TV,AU,260.3913789369151
vid_221,2024-10-09 10:50:40.993199,10128,1406.0,504.0,56922.55024968142,23.458108465464278,477154,Entertainment,TV,US,353.96209757109955
vid_2199,2025-05-06 10:50:40.993199,9935,1515.0,326.0,29221.070312005773,16.45033054303115,712133,Tech,TV,CA,221.17094887517266
vid_190,2025-01-28 10:50:40.993199,9907,534.0,131.0,33607.51671690032,23.108861972328167,467315,Lifestyle,Tablet,UK,221.49278965617893
vid_2594,2025-02-12 10:50:40.993199,9970,1578.0,405.0,48958.96915492364,13.95367828831642,652534,Lifestyle,Mobile,UK,316.84894498434574
vid_4106,2024-10-05 10:50:40.993199,10026,798.0,262.0,,13.899188207787674,952413,Tech,Tablet,AU,245.78573944171745
vid_1400,2025-01-10 10:50:40.993199,10100,1884.0,196.0,54953.09890046825,10.659171329384598,130489,Tech,Mobile,CA,347.45300780154986
vid_277,2024-07-23 10:50:40.993199,9993,1730.0,238.0,,17.6891188764356,348669,Lifestyle,Desktop,AU,334.373767990296
vid_3974,2025-06-03 10:50:40.993199,10061,1364.0,306.0,58087.257463459406,3.8885939395440716,72401,Gaming,Desktop,UK,354.97909040339766
vid_3610,2025-02-21 10:50:40.993199,9951,699.0,313.0,,26.342154961056423,632629,Lifestyle,Desktop,UK,346.1613832145832
vid_4436,2025-02-25 10:50:40.993199,10110,1804.0,417.0,56483.00589050538,11.042641883530854,32107,Tech,Desktop,IN,357.1413294953819
vid_4129,2025-05-04 10:50:40.993199,10152,1181.0,471.0,35284.8101220138,8.902367964232882,941828,Music,Mobile,IN,247.6409122629437
vid_2235,2025-04-10 10:50:40.993199,9933,1730.0,373.0,50977.29224715734,14.982549072993914,547926,Tech,Mobile,UK,328.23409894783725
vid_809,2025-02-01 10:50:40.993199,9953,1389.0,250.0,51953.89998925251,13.987961550635204,722516,Tech,Mobile,CA,324.9676273897525
vid_1349,2024-10-13 10:50:40.993199,10032,1592.0,257.0,29297.134439539488,24.91902945875529,636940,Music,TV,CA,222.17246286040836
vid_2995,2025-04-09 10:50:40.993199,9973,243.0,321.0,,23.710232831889243,868595,Education,Desktop,CA,155.59628721008275
vid_2520,2024-11-10 10:50:40.993199,9924,727.0,393.0,17034.612940929925,25.30574357097818,786684,Gaming,TV,UK,151.26806547030714
vid_523,2024-07-31 10:50:40.993199,9833,679.0,449.0,50086.149796485886,20.778504506806676,862094,Music,TV,IN,306.7540682816317
vid_3930,2024-10-05 10:50:40.993199,9856,1479.0,261.0,55722.95045649369,13.120420805051602,936825,Entertainment,Desktop,UK,343.9674647520682
vid_1626,2025-01-30 10:50:40.993199,10135,2008.0,114.0,30817.772349969775,29.848128148680978,604412,Music,Tablet,CA,234.57038220185024
vid_2918,2025-02-17 10:50:40.993199,10030,475.0,,56564.00301128842,28.049229260355958,377051,Lifestyle,TV,DE,331.20502196534835
vid_3902,2025-04-14 10:50:40.993199,10069,1958.0,315.0,16695.235996669904,10.179086944700174,830236,Gaming,Desktop,US,170.240584939332
vid_3204,2024-09-03 10:50:40.993199,9973,1751.0,216.0,34122.044018542685,26.166268712283795,471664,Music,Desktop,UK,246.64036560138607
vid_4833,2025-05-10 10:50:40.993199,9876,1542.0,327.0,16337.159378445282,21.858163763640746,745065,Tech,Tablet,AU,160.60312376651967
vid_578,2025-05-26 10:50:40.993199,9966,,80.0,39984.805086268236,22.58345564571658,906070,Gaming,Desktop,IN,267.73008256415767
vid_2934,2024-12-21 10:50:40.993199,9979,785.0,265.0,25878.569260688993,2.28665795302887,615845,Education,Desktop,UK,192.04667004140074
vid_725,2024-08-10 10:50:40.993199,9986,577.0,214.0,34583.648469656364,18.828540003818926,171728,Entertainment,TV,US,228.67202507015108
vid_2748,2025-05-12 10:50:40.993199,9939,1390.0,50.0,41221.33890506889,27.931287829048824,703165,Music,TV,AU,270.8753566205188
vid_603,2024-10-20 10:50:40.993199,9977,1040.0,445.0,37367.35753537521,2.625704015799929,585530,Gaming,Desktop,CA,253.67704973424975
vid_984,2025-05-05 10:50:40.993199,9877,826.0,204.0,54934.81328442507,21.436852725951464,561004,Gaming,Tablet,AU,328.1581620607021
vid_2918,2025-04-13 10:50:40.993199,10069,608.0,67.0,28172.472920687193,22.700525565545814,305038,Lifestyle,Tablet,AU,196.88503895429736
vid_1979,2024-07-09 10:50:40.993199,9928,616.0,490.0,27322.097880715566,29.824633969413405,347294,Lifestyle,Tablet,UK,199.54899890838863
vid_4441,2025-05-31 10:50:40.993199,10055,1807.0,248.0,42418.10556960407,13.516199966891573,653473,Gaming,TV,CA,287.69218301085004
vid_555,2025-03-27 10:50:40.993199,9890,1595.0,378.0,14857.650889892844,26.888111730571108,775424,Entertainment,Desktop,US,155.48835835026486
vid_2443,2024-10-23 10:50:40.993199,9926,929.0,107.0,32668.204987377245,5.4603819399058535,39885,Music,Mobile,IN,223.53987616119724
vid_4673,2024-07-16 10:50:40.993199,10148,987.0,331.0,44856.67652169097,12.861555467989685,915047,Lifestyle,Mobile,AU,287.0064006833966
vid_4155,2025-01-06 10:50:40.993199,9900,953.0,,23102.47229495332,5.751414107268556,105333,Tech,TV,CA,178.10016963865428
vid_770,2025-01-14 10:50:40.993199,10028,1871.0,374.0,,17.64109802841537,440966,Music,Desktop,AU,241.55967971290622
vid_2210,2025-04-18 10:50:40.993199,10036,884.0,455.0,,28.281903214375717,922682,Gaming,Desktop,DE,251.84861223084567
vid_3955,2024-10-24 10:50:40.993199,10043,1128.0,250.0,46025.831786130235,20.6043286358328,789573,Entertainment,Mobile,US,293.0025747616849
vid_2150,2024-09-25 10:50:40.993199,9974,422.0,292.0,42928.170525434,24.48822076662574,739366,Education,Mobile,AU,266.626621185348
vid_1101,2024-12-15 10:50:40.993199,9925,1770.0,196.0,15070.294906072046,12.928290224445766,153362,Tech,Tablet,CA,156.55292844145924
vid_4559,2024-07-17 10:50:40.993199,9940,1617.0,387.0,26967.89982561939,3.4095952495418986,883463,Tech,Mobile,DE,213.37588661443115
vid_1128,2025-05-21 10:50:40.993199,9940,1686.0,76.0,45064.799670643224,9.144776569605595,658694,Tech,Mobile,AU,294.5350273624616
vid_4985,2025-01-10 10:50:40.993199,9984,1750.0,476.0,27954.04328767943,17.889105946294023,67669,Music,Desktop,IN,222.06994465314511
vid_4274,2024-09-18 10:50:40.993199,9980,654.0,432.0,32681.110657587513,23.26658787566301,994678,Tech,Tablet,CA,224.7414492419767
vid_3676,2024-06-23 10:50:40.993199,9987,742.0,414.0,39758.837099919074,16.92053347119577,601986,Lifestyle,TV,CA,259.349230493722
vid_546,2024-08-20 10:50:40.993199,9945,520.0,370.0,46167.780180670154,28.76131168918042,104322,Lifestyle,Desktop,AU,284.77374909722784
vid_3291,2024-09-19 10:50:40.993199,10124,674.0,182.0,,4.6817373353453755,42712,Tech,TV,CA,277.28960433922737
vid_4496,2025-02-01 10:50:40.993199,9959,1910.0,469.0,,27.144470364495664,457201,Education,TV,DE,269.07833542798835
vid_4229,2025-02-06 10:50:40.993199,9840,1739.0,248.0,53899.46559334573,7.343233748338836,868312,Gaming,Mobile,AU,339.5324900318443
vid_2023,2024-06-29 10:50:40.993199,10024,1329.0,345.0,20930.34434004551,22.364285307470993,612532,Entertainment,Mobile,US,179.67746262052677
vid_1367,2024-07-01 10:50:40.993199,10021,311.0,246.0,53611.868346914205,21.26622363271936,714318,Gaming,Tablet,UK,314.54176991324147
vid_22,2025-01-27 10:50:40.993199,10098,228.0,341.0,47312.7852937571,16.42789611393221,710208,Education,Mobile,IN,285.4519666034375
vid_3142,2024-11-07 10:50:40.993199,9966,771.0,92.0,46457.12352697895,25.188368080018932,250646,Music,TV,AU,285.7832283686612
vid_863,2025-04-22 10:50:40.993199,10060,1336.0,189.0,18701.98890847423,10.779127503520488,974767,Lifestyle,TV,CA,166.79846008995023
vid_4534,2024-08-20 10:50:40.993199,9928,575.0,275.0,50249.02179241104,22.401593933501392,109183,Lifestyle,Desktop,CA,303.2388375181473
vid_3698,2024-09-30 10:50:40.993199,10018,744.0,259.0,56195.256626381815,19.152995215735924,826980,Tech,Tablet,IN,334.37117407309177
vid_1295,2024-11-28 10:50:40.993199,10004,1372.0,384.0,23034.16891988458,16.969974539713505,494202,Music,Mobile,AU,190.9011736923541
vid_3461,2024-07-25 10:50:40.993199,9926,1518.0,142.0,37792.90008654961,8.810203858292894,608777,Education,Mobile,CA,258.4253418814004
vid_4332,2025-01-29 10:50:40.993199,9940,1357.0,,34485.46125971763,19.37100802906496,985859,Lifestyle,TV,US,244.48648543869825
vid_1030,2024-07-24 10:50:40.993199,10131,476.0,310.0,18935.76927599719,13.970111722306815,973133,Gaming,Tablet,UK,155.56911053515898
vid_2863,2025-03-22 10:50:40.993199,10012,1735.0,299.0,41718.39052933271,9.844171679104312,546901,Education,TV,AU,283.8083701898654
vid_3177,2025-02-07 10:50:40.993199,10105,,387.0,49613.73839276233,4.79339291829786,339613,Lifestyle,Mobile,AU,301.37225905757987
vid_2728,2024-11-25 10:50:40.993199,9953,1191.0,417.0,36514.91120165265,11.050161186776904,407100,Lifestyle,Desktop,IN,251.6471559784997
vid_1091,2025-05-13 10:50:40.993199,10031,1775.0,111.0,21865.557183750385,21.674083040937308,649211,Music,TV,AU,187.76674837687992
vid_2277,2024-10-02 10:50:40.993199,10072,1271.0,172.0,,17.222199842792584,741913,Tech,TV,AU,286.4458907190993
vid_2401,2024-10-19 10:50:40.993199,10040,1957.0,127.0,60119.16667922931,26.72816987043327,471794,Lifestyle,Mobile,US,371.56474449326
vid_4841,2025-05-12 10:50:40.993199,10163,1242.0,334.0,26987.933587718206,5.83321528871661,529363,Tech,Mobile,CA,207.2760673650675
vid_2016,2024-09-17 10:50:40.993199,10128,466.0,462.0,17102.416975464763,10.327160271334723,244635,Gaming,Desktop,UK,149.3506785480594
vid_2713,2025-06-04 10:50:40.993199,10002,1437.0,318.0,31122.67964257635,12.336588345458852,275102,Lifestyle,Mobile,DE,229.0071379478859
vid_4761,2024-10-19 10:50:40.993199,10034,237.0,132.0,37379.91584825676,3.2294103273474324,676166,Gaming,Tablet,UK,234.85216359344776
vid_1700,2025-01-21 10:50:40.993199,9938,803.0,380.0,46062.74947846092,10.32393107866683,153161,Tech,Tablet,AU,289.27799957452567
vid_3140,2025-05-21 10:50:40.993199,10094,1920.0,151.0,26917.42047230595,25.240273309500946,163924,Education,Mobile,DE,215.09185303205933
vid_4955,2025-02-23 10:50:40.993199,9782,923.0,,,15.447962764571994,589316,Gaming,Desktop,CA,233.41555579330193
vid_4869,2024-08-08 10:50:40.993199,10017,,196.0,37344.548990416966,9.896889225507302,814234,Gaming,TV,CA,251.81857559512494
vid_2296,2025-04-22 10:50:40.993199,10131,852.0,312.0,19196.999066020006,24.546840216915758,419598,Education,Mobile,CA,163.29750686696698
vid_1993,2025-05-14 10:50:40.993199,10016,1143.0,343.0,33544.72523572881,25.635780056724304,966600,Music,Mobile,AU,235.87550604942146
vid_3181,2024-12-30 10:50:40.993199,10024,1740.0,303.0,54043.36257111918,28.124186819672108,48733,Lifestyle,Desktop,UK,342.1321015132145
vid_1552,2024-07-23 10:50:40.993199,10153,1393.0,137.0,28161.02597218117,18.74073979025774,683371,Entertainment,TV,CA,211.96393113093765
vid_4458,2024-10-30 10:50:40.993199,10091,1046.0,239.0,50673.3671288245,7.204148162382144,366039,Tech,Mobile,UK,313.56522105747433
vid_163,2024-11-01 10:50:40.993199,10166,,258.0,21492.541008659286,28.41205984339645,850119,Entertainment,Desktop,DE,191.2490143743084
vid_3608,2025-01-31 10:50:40.993199,10184,831.0,330.0,60143.396869562224,21.790047223609495,809050,Entertainment,Desktop,US,356.5653490209016
vid_3669,2024-07-05 10:50:40.993199,10008,640.0,349.0,26393.80037803069,7.0492091452623304,309423,Gaming,Desktop,CA,193.5784184351752
vid_835,2024-10-03 10:50:40.993199,10104,1888.0,224.0,37534.91731419544,13.835481031580356,499671,Music,Mobile,DE,265.9052060913903
vid_1793,2024-09-13 10:50:40.993199,10058,875.0,356.0,44066.62862894324,21.740665204504708,179300,Entertainment,Tablet,AU,281.3174566828274
vid_4310,2025-03-12 10:50:40.993199,10073,916.0,434.0,58237.94013570986,7.003217025868926,127728,Education,Mobile,DE,350.25206122095034
vid_3592,2024-06-11 10:50:40.993199,10182,1551.0,131.0,16888.864653749904,23.183019048224963,319399,Gaming,Desktop,IN,161.58450335943485
vid_3682,2024-11-14 10:50:40.993199,9877,378.0,299.0,58011.40845909041,6.646247757722457,181233,Lifestyle,Mobile,US,336.595744423199
vid_518,2025-03-08 10:50:40.993199,9917,1605.0,209.0,58006.037362816074,17.934275592705703,245254,Entertainment,TV,US,356.32085747499167
vid_2220,2025-03-23 10:50:40.993199,10073,1051.0,155.0,40969.826940400264,20.119013968116185,783725,Lifestyle,Tablet,AU,266.36594671885433
vid_1182,2024-08-22 10:50:40.993199,10020,250.0,164.0,24894.725934939983,16.913874296437182,809037,Lifestyle,Tablet,UK,176.69077563601695
vid_929,2024-11-01 10:50:40.993199,9970,1031.0,81.0,38040.537451185046,6.0794497410244555,785979,Lifestyle,Desktop,IN,250.40342530985998
vid_2590,2025-06-08 10:50:40.993199,9985,1665.0,168.0,26627.411240090467,26.629581202491345,944712,Education,Tablet,AU,209.06607147397287
vid_3876,2025-05-04 10:50:40.993199,10128,1313.0,168.0,33896.919881733455,7.274371823560102,937654,Education,TV,DE,238.0335675317404
vid_2669,2025-03-28 10:50:40.993199,10094,453.0,218.0,24831.680246934946,16.602683134380143,248385,Lifestyle,Desktop,IN,181.1962631135554
vid_4041,2025-03-24 10:50:40.993199,10032,941.0,435.0,21058.72039515782,5.5606443666962235,781337,Tech,TV,UK,175.20254827400402
vid_3533,2024-12-21 10:50:40.993199,10052,1206.0,349.0,58165.41926763402,4.769359648012241,459287,Tech,Desktop,AU,353.32414796712936
vid_2943,2024-07-22 10:50:40.993199,9990,504.0,353.0,33608.173688104514,25.470412440122075,314375,Education,TV,AU,225.2283212317124
vid_1451,2024-12-05 10:50:40.993199,9968,1683.0,240.0,45496.98781044923,15.207876873669838,932218,Music,Desktop,IN,299.4856484914692
vid_3577,2025-03-26 10:50:40.993199,9925,356.0,202.0,32818.17656163611,3.8192269642613783,179650,Education,Desktop,AU,216.02615771043867
vid_1115,2024-08-11 10:50:40.993199,9924,1233.0,141.0,38868.82741682897,28.0832386653484,221510,Entertainment,Tablet,CA,258.57183612676135
vid_128,2025-04-07 10:50:40.993199,10033,954.0,244.0,22577.758795161426,17.61661767502614,457194,Entertainment,Tablet,AU,179.30997069402744
vid_2073,2025-06-01 10:50:40.993199,9955,673.0,128.0,26772.261991125077,16.558427231959797,633409,Education,Desktop,UK,191.85531615198548
vid_4055,2025-03-05 10:50:40.993199,10025,529.0,407.0,53652.47804712061,2.1079484712322833,520081,Gaming,Tablet,UK,321.2680738844619
vid_2547,2024-09-21 10:50:40.993199,9977,1787.0,315.0,,20.79039849682704,912736,Music,Desktop,DE,282.7865596893105
vid_1077,2025-02-18 10:50:40.993199,10069,1301.0,362.0,47414.65697925079,27.218384835913042,287387,Tech,TV,AU,304.5841063087243
vid_812,2025-04-02 10:50:40.993199,9885,902.0,82.0,25349.199651338233,14.246382719481089,131517,Gaming,Tablet,UK,187.9267959347176
vid_1508,2025-02-10 10:50:40.993199,9957,642.0,391.0,39461.013383818514,6.599984204230237,241606,Education,Tablet,IN,255.67477383532048
vid_2064,2025-02-20 10:50:40.993199,10010,,125.0,,9.180171564232033,386731,Entertainment,TV,DE,183.5741750720682
vid_1820,2024-06-21 10:50:40.993199,9975,1516.0,317.0,34736.77797054684,13.310988892002989,814435,Lifestyle,Mobile,UK,247.2458663303031
vid_3088,2024-10-02 10:50:40.993199,10071,1538.0,180.0,24451.695928972316,10.472650921714504,961170,Entertainment,Desktop,DE,197.28013229875964
vid_3078,2024-12-17 10:50:40.993199,9884,930.0,62.0,26610.677128808016,12.1331780895453,491277,Gaming,Desktop,DE,194.00636493608627
vid_4290,2025-03-17 10:50:40.993199,10041,1516.0,370.0,27271.18224778,3.17820850182045,227438,Lifestyle,TV,UK,213.3038645400128
vid_1159,2025-02-04 10:50:40.993199,9923,1022.0,102.0,59188.55156635388,2.3369249162537686,944764,Music,Desktop,AU,350.0678521556364
vid_4568,2025-03-23 10:50:40.993199,9943,234.0,147.0,55299.066289410264,16.977351963055884,572967,Tech,Desktop,CA,319.06474015150235
vid_4812,2024-10-04 10:50:40.993199,9930,1002.0,250.0,24061.08732303322,23.258394515713338,168173,Lifestyle,Desktop,DE,186.69462250453134
vid_158,2025-04-19 10:50:40.993199,9897,739.0,138.0,,10.031724300505058,370887,Music,Mobile,DE,200.18289496182402
vid_240,2025-05-05 10:50:40.993199,9749,530.0,,53265.16198443538,22.790982867707637,54166,Music,Mobile,AU,315.047765417838
vid_3135,2025-04-16 10:50:40.993199,10164,213.0,490.0,60496.55573355922,9.997337538437943,645055,Lifestyle,TV,AU,350.2543138754759
vid_760,2024-08-23 10:50:40.993199,9992,1463.0,52.0,42075.010753798866,5.831557380857372,330929,Music,TV,US,276.46522526207525
vid_2011,2025-04-06 10:50:40.993199,10109,314.0,476.0,44720.46966079872,16.22298829469051,42907,Tech,Tablet,CA,277.0861212398372
vid_1024,2025-01-23 10:50:40.993199,10011,1796.0,368.0,41385.54225925418,6.86253641228984,20642,Education,TV,AU,284.4682905497092
vid_2845,2024-07-12 10:50:40.993199,9993,414.0,172.0,45166.79740947447,25.516368450852195,41058,Gaming,TV,CA,275.07972387681235
vid_2794,2024-07-11 10:50:40.993199,9880,306.0,363.0,19478.92899492252,4.905247017612253,387185,Entertainment,Tablet,CA,154.81112754133738
vid_1030,2025-01-13 10:50:40.993199,9883,319.0,443.0,44366.75315786561,12.54268796978603,503988,Education,TV,DE,273.75971747788856
vid_3011,2024-10-08 10:50:40.993199,10013,1968.0,211.0,42512.78107320265,27.09715658932968,208981,Lifestyle,Tablet,DE,290.0509292275025
vid_3415,2025-01-25 10:50:40.993199,9873,1322.0,,27688.3871712653,16.246885015503977,692136,Lifestyle,Mobile,CA,210.70016526587247
vid_3231,2025-04-27 10:50:40.993199,10022,1919.0,387.0,55176.707101398795,2.7930990772355657,747274,Lifestyle,Mobile,DE,351.9851476047322
vid_2027,2025-04-30 10:50:40.993199,9950,1286.0,467.0,21545.09404128902,14.490958946597416,828304,Music,Tablet,DE,183.54795376778782
vid_4847,2025-04-22 10:50:40.993199,10046,929.0,285.0,48521.94954272736,20.407100517557158,800261,Entertainment,Desktop,AU,301.9675163879378
vid_3808,2024-09-15 10:50:40.993199,10061,1501.0,190.0,,6.707539996691954,102220,Lifestyle,TV,UK,327.94097907057244
vid_271,2024-12-08 10:50:40.993199,9912,1365.0,325.0,24687.825785307912,14.260412698589477,173611,Music,Tablet,UK,197.08367657573058
vid_2065,2025-02-09 10:50:40.993199,10294,1908.0,84.0,43034.181389090714,13.178887533355343,457465,Music,Mobile,CA,290.75917518228596
vid_230,2024-09-18 10:50:40.993199,9954,841.0,187.0,24095.088566916435,10.651497207481523,782193,Tech,TV,US,183.130005101288
vid_1896,2024-06-25 10:50:40.993199,9953,1346.0,99.0,22229.89070866652,23.101391264241695,186771,Education,Desktop,CA,181.49837876238428
vid_1660,2025-03-26 10:50:40.993199,9930,1360.0,196.0,33194.3449477597,2.6520367232244686,897485,Tech,Desktop,US,234.97864654049104
vid_4981,2024-12-22 10:50:40.993199,10138,286.0,437.0,16731.53386727977,25.457185361109815,168695,Gaming,Tablet,IN,144.13083361218068
vid_73,2025-01-19 10:50:40.993199,10040,1270.0,387.0,,6.868335239153939,455497,Education,Desktop,IN,180.0494954853195
vid_787,2025-03-16 10:50:40.993199,10242,936.0,56.0,31293.94275857691,5.066607836581033,573270,Education,TV,US,217.95110854699027
vid_2642,2025-01-15 10:50:40.993199,10100,1196.0,262.0,15855.348056027293,12.52280949534521,804803,Gaming,Desktop,UK,152.43473334274807
vid_4834,2024-08-11 10:50:40.993199,9967,995.0,455.0,,16.754092588816462,758103,Lifestyle,Mobile,AU,205.84989811481162
vid_4122,2025-05-13 10:50:40.993199,10001,1006.0,481.0,40342.53566472906,16.029719517139156,16442,Education,Tablet,CA,267.86305731438233
vid_658,2025-03-30 10:50:40.993199,10186,1109.0,167.0,21728.19509988611,16.06331366684959,564765,Music,Desktop,DE,177.44247595295144
vid_4628,2025-02-28 10:50:40.993199,9900,1715.0,252.0,45459.54267842939,16.494948329495074,976762,Tech,Mobile,CA,299.7110488554666
vid_620,2024-08-02 10:50:40.993199,10090,1628.0,166.0,26711.17314673147,13.360452485841943,812890,Lifestyle,TV,IN,209.3377544999754
vid_1347,2024-07-13 10:50:40.993199,10168,1296.0,415.0,60587.359095460255,22.34214739138288,596454,Education,Desktop,UK,368.0281022471187
vid_479,2025-04-28 10:50:40.993199,9852,989.0,197.0,40375.59050421385,29.691058047219983,388395,Lifestyle,Desktop,US,262.06915393349425
vid_1237,2024-09-06 10:50:40.993199,10012,885.0,267.0,23130.2024763655,5.546480993493805,378383,Gaming,TV,DE,181.01444968081205
vid_2784,2025-03-15 10:50:40.993199,10052,1012.0,417.0,41141.32420041374,26.13717243675179,9821,Tech,Mobile,UK,270.89783797753773
vid_4381,2025-02-28 10:50:40.993199,10111,1847.0,224.0,35493.90537828851,26.907812600602593,439022,Entertainment,TV,AU,255.6145738050811
vid_4673,2024-09-25 10:50:40.993199,9839,1115.0,247.0,36711.685014656854,5.6514314932247345,836554,Music,TV,IN,247.75277967166582
vid_3701,2024-07-28 10:50:40.993199,9877,1061.0,248.0,47761.504714947885,24.638613415767068,344651,Education,Mobile,IN,299.13461416124096
vid_2214,2024-12-31 10:50:40.993199,10039,1439.0,399.0,21731.093139337394,12.51648706965893,729214,Tech,Mobile,IN,186.3495030761457
vid_4254,2025-03-24 10:50:40.993199,10079,1797.0,483.0,45326.17730226252,8.560873493143472,245637,Education,Mobile,UK,305.394594650512
vid_122,2024-06-22 10:50:40.993199,10029,748.0,91.0,16342.032414633351,21.9650831022078,942028,Music,Desktop,IN,143.72031514233697
vid_4088,2024-12-05 10:50:40.993199,9874,535.0,244.0,58544.8876540843,27.659222657082704,872663,Gaming,Mobile,UK,340.84832987678993
vid_4762,2025-03-27 10:50:40.993199,10046,1266.0,68.0,53682.605325838565,15.405839588485145,936733,Gaming,Desktop,AU,328.3600944805925
vid_3742,2024-07-22 10:50:40.993199,10115,673.0,56.0,20047.329920540626,20.087910739389926,975687,Education,Desktop,AU,159.7465574843959
vid_294,2025-01-19 10:50:40.993199,9997,1575.0,311.0,,21.711474686679306,505475,Education,Mobile,AU,156.35214513963734
vid_66,2025-05-15 10:50:40.993199,10109,1997.0,471.0,,8.593068122972513,398855,Entertainment,TV,AU,250.9353375340042
vid_900,2025-01-03 10:50:40.993199,10050,1980.0,160.0,19312.40484857347,21.559405816662657,756354,Lifestyle,TV,UK,180.19440554783864
vid_4907,2025-03-11 10:50:40.993199,9876,717.0,229.0,,10.061577290166438,707020,Music,TV,DE,176.14960068318138
vid_4259,2024-10-30 10:50:40.993199,9921,786.0,189.0,32894.82487085989,16.211555214024752,63258,Education,Mobile,IN,223.53380323256073
vid_2528,2024-10-03 10:50:40.993199,10059,567.0,340.0,30048.456021791357,23.28087077891327,719821,Education,Mobile,UK,209.66479001946297
vid_1303,2025-03-11 10:50:40.993199,9931,884.0,138.0,34884.75264962792,9.56335216638739,566392,Lifestyle,Desktop,AU,233.77529823262552
vid_1143,2024-11-28 10:50:40.993199,10079,1052.0,313.0,45640.55289276771,26.033707015706707,823098,Entertainment,Mobile,CA,291.15030224169993
vid_4251,2024-12-08 10:50:40.993199,10185,953.0,96.0,25544.901947944,19.48779560916111,135299,Education,Desktop,CA,191.52973720199296
vid_1945,2024-09-10 10:50:40.993199,9902,1237.0,447.0,38557.46206929556,7.779454223829573,513710,Lifestyle,Mobile,US,262.31734365035544
vid_2379,2024-06-22 10:50:40.993199,10084,405.0,362.0,54864.3853749832,22.546959013770262,695941,Tech,Tablet,DE,324.38440487294076
vid_4932,2025-05-27 10:50:40.993199,10047,1459.0,138.0,,4.242790178303588,75424,Entertainment,Mobile,DE,194.125663481583
vid_537,2025-05-02 10:50:40.993199,10058,,142.0,54041.489591270256,24.743312114717355,984211,Lifestyle,TV,UK,332.50363383956835
vid_3875,2024-08-02 10:50:40.993199,9850,479.0,176.0,15459.56708374404,2.8183967649501693,51624,Education,Mobile,CA,135.46476768046037
vid_3889,2025-03-06 10:50:40.993199,10078,1088.0,162.0,16022.219275817231,2.9216404406663967,204121,Music,TV,IN,149.53185573898426
vid_1274,2025-01-09 10:50:40.993199,9935,249.0,288.0,22197.198075180557,10.322785701251462,388924,Tech,Tablet,DE,165.64434521997703
vid_2462,2025-03-10 10:50:40.993199,10095,608.0,241.0,52032.26418887826,21.021431991069782,184134,Gaming,Mobile,DE,312.4989457044068
vid_3091,2024-10-29 10:50:40.993199,10011,1515.0,72.0,32808.869612556104,4.15735239264426,262488,Music,Desktop,UK,234.11615907554224
vid_3538,2024-10-06 10:50:40.993199,10055,1233.0,58.0,46913.149799030274,12.981211283536206,626687,Gaming,TV,IN,295.75309225927504
vid_3110,2024-11-08 10:50:40.993199,10013,1444.0,130.0,,4.423885678248296,695365,Education,TV,AU,350.77348984950265
vid_1739,2025-02-05 10:50:40.993199,9849,1431.0,96.0,,24.114956865713587,630307,Lifestyle,TV,IN,158.05399740770522
vid_534,2025-05-18 10:50:40.993199,9913,1958.0,254.0,42060.45596818958,13.541063463814675,151483,Lifestyle,Tablet,US,287.96456970411833
vid_87,2025-03-17 10:50:40.993199,9956,690.0,264.0,58466.95495630645,6.2901888968560975,759259,Lifestyle,Desktop,CA,343.91595227190203
vid_4943,2025-03-22 10:50:40.993199,9988,612.0,,23659.998820046687,3.4518306525410627,940525,Lifestyle,TV,DE,175.99658252770027
vid_1909,2024-09-24 10:50:40.993199,10079,730.0,132.0,27086.31262433395,12.317676847387654,928263,Lifestyle,Tablet,CA,195.03043629262214
vid_2433,2025-04-08 10:50:40.993199,9950,254.0,317.0,38010.858216198096,29.755207414499633,782606,Gaming,TV,DE,240.86093604719713
vid_3902,2025-04-19 10:50:40.993199,10032,663.0,79.0,29842.42951145227,25.892434983408062,236879,Tech,Desktop,UK,205.71687694570892
vid_273,2024-11-25 10:50:40.993199,9993,1506.0,477.0,23896.686578038538,21.473039161028353,336421,Lifestyle,Mobile,IN,198.81175861258816
vid_647,2025-03-10 10:50:40.993199,10162,1954.0,399.0,43429.693791740065,7.58135284553455,178103,Education,Tablet,AU,298.1406948137387
vid_4666,2025-04-01 10:50:40.993199,10052,639.0,499.0,23265.336741674488,29.12614267682864,700291,Tech,TV,IN,181.61933778514032
vid_1336,2024-10-17 10:50:40.993199,10063,1051.0,163.0,17853.242492104095,21.80138459248481,443819,Education,Tablet,US,157.467379443723
